REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2025-03-27 17:00:00,8906.88,119.27,TRADE
NSW1,2025-03-27 18:00:00,9108.04,122.23,TRADE
NSW1,2025-03-27 19:00:00,8961.28,151.12,TRADE
NSW1,2025-03-27 20:00:00,8605.41,77.59,TRADE
NSW1,2025-03-27 21:00:00,8029.1,73.82,TRADE
NSW1,2025-03-27 22:00:00,7851.9,76.8,TRADE
NSW1,2025-03-27 23:00:00,7565.3,74.77,TRADE
NSW1,2025-03-28 00:00:00,7181.25,76.8,TRADE
NSW1,2025-03-28 01:00:00,6794.14,71.27,TRADE
NSW1,2025-03-28 02:00:00,6423.52,63.04,TRADE
NSW1,2025-03-28 03:00:00,6426.5,62.83,TRADE
NSW1,2025-03-28 04:00:00,6544.14,62.05,TRADE
NSW1,2025-03-28 05:00:00,6998.44,62.47,TRADE
NSW1,2025-03-28 06:00:00,7745.37,83.16,TRADE
NSW1,2025-03-28 07:00:00,8228.64,103.24,TRADE
NSW1,2025-03-28 08:00:00,8109.8,94.88,TRADE
NSW1,2025-03-28 09:00:00,7577.37,85.94,TRADE
NSW1,2025-03-28 10:00:00,7745.58,76.8,TRADE
NSW1,2025-03-28 11:00:00,7527.65,85.94,TRADE
NSW1,2025-03-28 12:00:00,7381.91,67.99,TRADE
NSW1,2025-03-28 13:00:00,7498.01,76.8,TRADE
NSW1,2025-03-28 14:00:00,7625.38,85.94,TRADE
NSW1,2025-03-28 15:00:00,8035.64,120.0,TRADE
NSW1,2025-03-28 16:00:00,8615.34,119.63,TRADE
NSW1,2025-03-28 17:00:00,8891.81,108.89,TRADE
NSW1,2025-03-28 18:00:00,8843.2,143.48,TRADE
NSW1,2025-03-28 19:00:00,8560.73,108.89,TRADE
NSW1,2025-03-28 20:00:00,8254.55,79.34,TRADE
NSW1,2025-03-28 21:00:00,7982.74,85.94,TRADE
NSW1,2025-03-28 22:00:00,7676.73,85.94,TRADE
NSW1,2025-03-28 23:00:00,7594.53,85.94,TRADE
NSW1,2025-03-29 00:00:00,7347.72,88.69,TRADE
NSW1,2025-03-29 01:00:00,6785.75,73.37,TRADE
NSW1,2025-03-29 02:00:00,6580.82,76.38,TRADE
NSW1,2025-03-29 03:00:00,6407.79,76.72,TRADE
NSW1,2025-03-29 04:00:00,6351.47,76.72,TRADE
NSW1,2025-03-29 05:00:00,6461.78,76.8,TRADE
NSW1,2025-03-29 06:00:00,6887.41,77.16,TRADE
NSW1,2025-03-29 07:00:00,7431.3,105.74,TRADE
NSW1,2025-03-29 08:00:00,7942.8,110.26,TRADE
NSW1,2025-03-29 09:00:00,8118.22,120.0,TRADE
NSW1,2025-03-29 10:00:00,8002.25,79.46,TRADE
NSW1,2025-03-29 11:00:00,7871.88,60.32,TRADE
NSW1,2025-03-29 12:00:00,7497.89,59.04,TRADE
NSW1,2025-03-29 13:00:00,7436.63,51.86,TRADE
NSW1,2025-03-29 14:00:00,7206.65,78.51,TRADE
NSW1,2025-03-29 15:00:00,7030.45,57.01,TRADE
NSW1,2025-03-29 16:00:00,7416.5,57.01,TRADE
NSW1,2025-03-29 17:00:00,7979.35,96.21,TRADE
NSW1,2025-03-29 18:00:00,8218.84,98.75,TRADE
NSW1,2025-03-29 19:00:00,7921.02,76.13,TRADE
NSW1,2025-03-29 20:00:00,7737.19,85.94,TRADE
NSW1,2025-03-29 21:00:00,7502.62,60.95,TRADE
NSW1,2025-03-29 22:00:00,7396.32,62.82,TRADE
NSW1,2025-03-29 23:00:00,7065.55,60.92,TRADE
NSW1,2025-03-30 00:00:00,6656.5,48.15,TRADE
NSW1,2025-03-30 01:00:00,6383.13,18.21,TRADE
NSW1,2025-03-30 02:00:00,6162.03,57.01,TRADE
NSW1,2025-03-30 03:00:00,6132.94,57.57,TRADE
NSW1,2025-03-30 04:00:00,5972.66,56.98,TRADE
NSW1,2025-03-30 05:00:00,6180.69,57.01,TRADE
NSW1,2025-03-30 06:00:00,6354.76,57.01,TRADE
NSW1,2025-03-30 07:00:00,6490.83,45.11,TRADE
NSW1,2025-03-30 08:00:00,6446.02,-23.58,TRADE
NSW1,2025-03-30 09:00:00,6004.09,-25.12,TRADE
NSW1,2025-03-30 10:00:00,5959.71,-27.73,TRADE
NSW1,2025-03-30 11:00:00,5758.33,-3.09,TRADE
NSW1,2025-03-30 12:00:00,5544.0,-28.14,TRADE
NSW1,2025-03-30 13:00:00,5237.12,-15.42,TRADE
NSW1,2025-03-30 14:00:00,5282.68,-21.38,TRADE
NSW1,2025-03-30 15:00:00,6416.74,85.46,TRADE
NSW1,2025-03-30 16:00:00,7098.55,85.18,TRADE
NSW1,2025-03-30 17:00:00,8096.58,120.02,TRADE
NSW1,2025-03-30 18:00:00,8284.7,44.01,TRADE
NSW1,2025-03-30 19:00:00,8155.69,23.42,TRADE
NSW1,2025-03-30 20:00:00,7835.95,44.83,TRADE
NSW1,2025-03-30 21:00:00,7519.35,45.75,TRADE
NSW1,2025-03-30 22:00:00,7222.87,48.73,TRADE
NSW1,2025-03-30 23:00:00,7035.66,66.71,TRADE
NSW1,2025-03-31 00:00:00,6826.75,76.8,TRADE
NSW1,2025-03-31 01:00:00,6387.04,75.0,TRADE
NSW1,2025-03-31 02:00:00,6122.22,82.46,TRADE
NSW1,2025-03-31 03:00:00,6045.7,76.8,TRADE
NSW1,2025-03-31 04:00:00,6256.61,76.8,TRADE
NSW1,2025-03-31 05:00:00,6827.12,75.0,TRADE
NSW1,2025-03-31 06:00:00,7679.26,98.73,TRADE
NSW1,2025-03-31 07:00:00,7933.46,80.02,TRADE
NSW1,2025-03-31 08:00:00,7435.72,0.0,TRADE
NSW1,2025-03-31 09:00:00,6707.41,1.0,TRADE
NSW1,2025-03-31 10:00:00,6722.55,-26.54,TRADE
NSW1,2025-03-31 11:00:00,6573.29,-18.0,TRADE
NSW1,2025-03-31 12:00:00,6299.61,34.98,TRADE
NSW1,2025-03-31 13:00:00,6179.52,36.5,TRADE
NSW1,2025-03-31 14:00:00,6212.09,68.86,TRADE
NSW1,2025-03-31 15:00:00,7042.58,76.8,TRADE
NSW1,2025-03-31 16:00:00,7627.27,86.92,TRADE
NSW1,2025-03-31 17:00:00,8444.95,101.74,TRADE
NSW1,2025-03-31 18:00:00,8755.59,110.3,TRADE
NSW1,2025-03-31 19:00:00,8381.74,66.59,TRADE
NSW1,2025-03-31 20:00:00,8049.86,85.94,TRADE
NSW1,2025-03-31 21:00:00,7667.81,76.8,TRADE
NSW1,2025-03-31 22:00:00,7414.33,76.8,TRADE
NSW1,2025-03-31 23:00:00,7097.31,73.83,TRADE
NSW1,2025-04-01 00:00:00,6951.66,57.01,TRADE
NSW1,2025-04-01 01:00:00,6534.85,56.4,TRADE
NSW1,2025-04-01 02:00:00,6325.46,55.95,TRADE
NSW1,2025-04-01 03:00:00,6177.2,56.98,TRADE
NSW1,2025-04-01 04:00:00,6384.51,57.01,TRADE
NSW1,2025-04-01 05:00:00,6815.67,69.29,TRADE
NSW1,2025-04-01 06:00:00,7705.52,95.83,TRADE
NSW1,2025-04-01 07:00:00,7833.24,97.39,TRADE
NSW1,2025-04-01 08:00:00,7123.01,38.51,TRADE
NSW1,2025-04-01 09:00:00,6564.87,44.43,TRADE
NSW1,2025-04-01 10:00:00,6203.03,18.56,TRADE
NSW1,2025-04-01 11:00:00,5878.78,4.56,TRADE
NSW1,2025-04-01 12:00:00,6140.23,55.0,TRADE
NSW1,2025-04-01 13:00:00,6183.53,36.5,TRADE
NSW1,2025-04-01 14:00:00,6400.02,3.78,TRADE
NSW1,2025-04-01 15:00:00,6875.05,76.8,TRADE
NSW1,2025-04-01 16:00:00,7410.26,80.14,TRADE
NSW1,2025-04-01 17:00:00,8035.52,121.28,TRADE
NSW1,2025-04-01 18:00:00,8538.13,179.09,TRADE
NSW1,2025-04-01 19:00:00,8287.29,142.6,TRADE
NSW1,2025-04-01 20:00:00,8010.09,105.74,TRADE
NSW1,2025-04-01 21:00:00,7570.35,89.9,TRADE
NSW1,2025-04-01 22:00:00,7430.5,93.48,TRADE
NSW1,2025-04-01 23:00:00,7306.67,91.94,TRADE
NSW1,2025-04-02 00:00:00,6961.24,79.87,TRADE
NSW1,2025-04-02 01:00:00,6568.9,94.08,TRADE
NSW1,2025-04-02 02:00:00,6284.99,105.74,TRADE
NSW1,2025-04-02 03:00:00,6218.86,101.45,TRADE
NSW1,2025-04-02 04:00:00,6327.77,111.76,TRADE
NSW1,2025-04-02 05:00:00,6835.85,160.99,TRADE
NSW1,2025-04-02 06:00:00,7635.98,299.49,TRADE
NSW1,2025-04-02 07:00:00,8155.34,299.99,TRADE
NSW1,2025-04-02 08:00:00,7659.03,173.51,TRADE
NSW1,2025-04-02 09:00:00,6954.55,96.5,TRADE
NSW1,2025-04-02 10:00:00,6242.37,41.05,TRADE
NSW1,2025-04-02 11:00:00,5499.72,10.02,TRADE
NSW1,2025-04-02 12:00:00,5295.43,0.0,TRADE
NSW1,2025-04-02 13:00:00,5207.61,14.09,TRADE
NSW1,2025-04-02 14:00:00,5560.5,0.0,TRADE
NSW1,2025-04-02 15:00:00,6208.18,57.01,TRADE
NSW1,2025-04-02 16:00:00,7307.53,86.48,TRADE
NSW1,2025-04-02 17:00:00,8306.56,153.4,TRADE
NSW1,2025-04-02 18:00:00,8494.46,241.55,TRADE
NSW1,2025-04-02 19:00:00,8274.67,159.97,TRADE
NSW1,2025-04-02 20:00:00,7945.78,149.64,TRADE
NSW1,2025-04-02 21:00:00,7558.96,140.42,TRADE
NSW1,2025-04-02 22:00:00,7365.78,108.7,TRADE
NSW1,2025-04-02 23:00:00,7086.43,159.27,TRADE
NSW1,2025-04-03 00:00:00,6905.36,126.92,TRADE
NSW1,2025-04-03 01:00:00,6515.9,131.06,TRADE
NSW1,2025-04-03 02:00:00,6261.98,106.44,TRADE
NSW1,2025-04-03 03:00:00,6195.46,105.74,TRADE
NSW1,2025-04-03 04:00:00,6310.23,108.5,TRADE
NSW1,2025-04-03 05:00:00,6841.09,119.13,TRADE
NSW1,2025-04-03 06:00:00,7654.67,169.57,TRADE
NSW1,2025-04-03 07:00:00,7930.62,159.97,TRADE
NSW1,2025-04-03 08:00:00,7017.24,85.94,TRADE
NSW1,2025-04-03 09:00:00,6100.42,54.56,TRADE
NSW1,2025-04-03 10:00:00,5477.96,13.52,TRADE
NSW1,2025-04-03 11:00:00,5004.63,-20.89,TRADE
NSW1,2025-04-03 12:00:00,4942.4,-18.0,TRADE
NSW1,2025-04-03 13:00:00,4960.89,-18.0,TRADE
NSW1,2025-04-03 14:00:00,5453.69,1.0,TRADE
NSW1,2025-04-03 15:00:00,6233.36,76.8,TRADE
NSW1,2025-04-03 16:00:00,7276.33,76.28,TRADE
NSW1,2025-04-03 17:00:00,8437.81,136.5,TRADE
NSW1,2025-04-03 18:00:00,8737.18,190.11,TRADE
NSW1,2025-04-03 19:00:00,8603.79,153.63,TRADE
NSW1,2025-04-03 20:00:00,8117.72,130.51,TRADE
NSW1,2025-04-03 21:00:00,7684.55,125.47,TRADE
NSW1,2025-04-03 22:00:00,7497.32,103.29,TRADE
NSW1,2025-04-03 23:00:00,7263.59,120.89,TRADE
NSW1,2025-04-04 00:00:00,6956.07,102.98,TRADE
NSW1,2025-04-04 01:00:00,6631.24,102.02,TRADE
NSW1,2025-04-04 02:00:00,6356.28,92.37,TRADE
NSW1,2025-04-04 03:00:00,6313.23,102.02,TRADE
NSW1,2025-04-04 04:00:00,6354.61,101.92,TRADE
NSW1,2025-04-04 05:00:00,6890.16,123.75,TRADE
NSW1,2025-04-04 06:00:00,7605.09,183.98,TRADE
NSW1,2025-04-04 07:00:00,7979.11,168.28,TRADE
NSW1,2025-04-04 08:00:00,7016.15,35.44,TRADE
NSW1,2025-04-04 09:00:00,6391.67,56.28,TRADE
NSW1,2025-04-04 10:00:00,5751.05,55.54,TRADE
NSW1,2025-04-04 11:00:00,5581.01,50.34,TRADE
NSW1,2025-04-04 12:00:00,5347.22,50.31,TRADE
NSW1,2025-04-04 13:00:00,5157.25,40.66,TRADE
NSW1,2025-04-04 14:00:00,5837.99,56.83,TRADE
NSW1,2025-04-04 15:00:00,6385.78,57.01,TRADE
NSW1,2025-04-04 16:00:00,7592.53,88.29,TRADE
NSW1,2025-04-04 17:00:00,8186.49,223.05,TRADE
NSW1,2025-04-04 18:00:00,8461.23,209.4,TRADE
NSW1,2025-04-04 19:00:00,8330.63,142.62,TRADE
NSW1,2025-04-04 20:00:00,7968.58,129.93,TRADE
NSW1,2025-04-04 21:00:00,7670.59,126.08,TRADE
NSW1,2025-04-04 22:00:00,7565.98,124.29,TRADE
NSW1,2025-04-04 23:00:00,7170.52,124.29,TRADE
NSW1,2025-04-05 00:00:00,6890.15,102.02,TRADE
NSW1,2025-04-05 01:00:00,6550.76,103.43,TRADE
NSW1,2025-04-05 02:00:00,6320.97,102.02,TRADE
NSW1,2025-04-05 03:00:00,5995.5,120.89,TRADE
NSW1,2025-04-05 04:00:00,5995.79,160.0,TRADE
NSW1,2025-04-05 05:00:00,6156.13,187.84,TRADE
NSW1,2025-04-05 06:00:00,6564.22,192.99,TRADE
NSW1,2025-04-05 07:00:00,6576.81,87.38,TRADE
NSW1,2025-04-05 08:00:00,5963.07,14.15,TRADE
NSW1,2025-04-05 09:00:00,5048.46,-24.68,TRADE
NSW1,2025-04-05 10:00:00,4225.05,-30.0,TRADE
NSW1,2025-04-05 11:00:00,3883.45,-39.3,TRADE
NSW1,2025-04-05 12:00:00,3508.05,-35.98,TRADE
NSW1,2025-04-05 13:00:00,3602.41,-35.0,TRADE
NSW1,2025-04-05 14:00:00,4019.99,-28.9,TRADE
NSW1,2025-04-05 15:00:00,5017.88,-22.0,TRADE
NSW1,2025-04-05 16:00:00,6284.34,78.92,TRADE
NSW1,2025-04-05 17:00:00,7484.31,168.36,TRADE
NSW1,2025-04-05 18:00:00,7959.97,277.67,TRADE
NSW1,2025-04-05 19:00:00,7742.31,178.32,TRADE
NSW1,2025-04-05 20:00:00,7516.91,168.59,TRADE
NSW1,2025-04-05 21:00:00,7267.48,167.18,TRADE
NSW1,2025-04-05 22:00:00,7081.1,150.46,TRADE
NSW1,2025-04-05 23:00:00,6800.34,136.62,TRADE
NSW1,2025-04-06 00:00:00,6618.64,108.5,TRADE
NSW1,2025-04-06 01:00:00,6350.66,103.29,TRADE
NSW1,2025-04-06 02:00:00,6026.27,84.64,TRADE
NSW1,2025-04-06 03:00:00,5893.82,82.72,TRADE
NSW1,2025-04-06 04:00:00,5842.98,103.26,TRADE
NSW1,2025-04-06 05:00:00,5943.15,102.39,TRADE
NSW1,2025-04-06 06:00:00,6106.32,101.45,TRADE
NSW1,2025-04-06 07:00:00,6135.42,36.2,TRADE
NSW1,2025-04-06 08:00:00,5526.15,0.0,TRADE
NSW1,2025-04-06 09:00:00,4656.97,-25.43,TRADE
NSW1,2025-04-06 10:00:00,4183.55,-31.37,TRADE
NSW1,2025-04-06 11:00:00,3755.94,-27.9,TRADE
NSW1,2025-04-06 12:00:00,3785.09,-31.56,TRADE
NSW1,2025-04-06 13:00:00,4275.45,-27.9,TRADE
NSW1,2025-04-06 14:00:00,4868.41,-25.19,TRADE
NSW1,2025-04-06 15:00:00,5803.77,61.5,TRADE
NSW1,2025-04-06 16:00:00,6729.51,34.13,TRADE
NSW1,2025-04-06 17:00:00,7684.88,168.03,TRADE
NSW1,2025-04-06 18:00:00,8229.18,294.13,TRADE
NSW1,2025-04-06 19:00:00,8150.35,159.37,TRADE
NSW1,2025-04-06 20:00:00,7727.59,113.42,TRADE
NSW1,2025-04-06 21:00:00,7395.41,103.99,TRADE
NSW1,2025-04-06 22:00:00,7091.73,127.22,TRADE
NSW1,2025-04-06 23:00:00,6904.36,126.9,TRADE
NSW1,2025-04-07 00:00:00,6669.61,137.29,TRADE
NSW1,2025-04-07 01:00:00,6542.9,119.36,TRADE
NSW1,2025-04-07 02:00:00,6226.53,107.46,TRADE
NSW1,2025-04-07 03:00:00,6031.21,108.5,TRADE
NSW1,2025-04-07 04:00:00,5927.25,94.06,TRADE
NSW1,2025-04-07 05:00:00,6068.2,76.8,TRADE
NSW1,2025-04-07 06:00:00,6704.02,126.9,TRADE
NSW1,2025-04-07 07:00:00,7217.25,0.02,TRADE
NSW1,2025-04-07 08:00:00,6663.34,-22.0,TRADE
NSW1,2025-04-07 09:00:00,5666.02,-22.0,TRADE
NSW1,2025-04-07 10:00:00,5076.44,-27.9,TRADE
NSW1,2025-04-07 11:00:00,4563.46,-30.79,TRADE
NSW1,2025-04-07 12:00:00,4402.9,-30.42,TRADE
NSW1,2025-04-07 13:00:00,4607.68,-27.9,TRADE
NSW1,2025-04-07 14:00:00,5150.07,-24.25,TRADE
NSW1,2025-04-07 15:00:00,6020.98,-10.21,TRADE
NSW1,2025-04-07 16:00:00,7143.22,85.33,TRADE
NSW1,2025-04-07 17:00:00,8417.39,1308.77,TRADE
NSW1,2025-04-07 18:00:00,8609.13,1037.38,TRADE
NSW1,2025-04-07 19:00:00,8555.67,230.94,TRADE
NSW1,2025-04-07 20:00:00,8241.21,210.22,TRADE
NSW1,2025-04-07 21:00:00,7935.14,168.88,TRADE
NSW1,2025-04-07 22:00:00,7533.66,245.54,TRADE
NSW1,2025-04-07 23:00:00,7287.61,291.57,TRADE
NSW1,2025-04-08 00:00:00,7104.42,284.77,TRADE
NSW1,2025-04-08 01:00:00,6827.67,162.15,TRADE
NSW1,2025-04-08 02:00:00,6481.62,153.29,TRADE
NSW1,2025-04-08 03:00:00,6199.46,154.71,TRADE
NSW1,2025-04-08 04:00:00,6170.54,159.97,TRADE
NSW1,2025-04-08 05:00:00,6385.14,159.96,TRADE
NSW1,2025-04-08 06:00:00,6881.79,252.45,TRADE
NSW1,2025-04-08 07:00:00,7474.65,290.42,TRADE
NSW1,2025-04-08 08:00:00,7389.92,17.86,TRADE
NSW1,2025-04-08 09:00:00,6682.23,23.51,TRADE
NSW1,2025-04-08 10:00:00,6176.1,32.08,TRADE
NSW1,2025-04-08 11:00:00,5775.01,36.5,TRADE
NSW1,2025-04-08 12:00:00,5809.35,56.98,TRADE
NSW1,2025-04-08 13:00:00,5850.38,20.86,TRADE
NSW1,2025-04-08 14:00:00,6027.21,36.5,TRADE
NSW1,2025-04-08 15:00:00,6535.11,57.82,TRADE
NSW1,2025-04-08 16:00:00,7340.99,92.39,TRADE
NSW1,2025-04-08 17:00:00,8087.39,248.77,TRADE
NSW1,2025-04-08 18:00:00,8741.7,207.15,TRADE
NSW1,2025-04-08 19:00:00,8532.75,179.37,TRADE
NSW1,2025-04-08 20:00:00,8118.53,147.52,TRADE
NSW1,2025-04-08 21:00:00,7814.74,159.97,TRADE
NSW1,2025-04-08 22:00:00,7412.96,120.0,TRADE
NSW1,2025-04-08 23:00:00,7315.05,145.55,TRADE
NSW1,2025-04-09 00:00:00,7039.9,138.22,TRADE
NSW1,2025-04-09 01:00:00,6761.35,135.32,TRADE
NSW1,2025-04-09 02:00:00,6354.07,121.25,TRADE
NSW1,2025-04-09 03:00:00,6236.2,123.04,TRADE
NSW1,2025-04-09 04:00:00,6138.58,130.85,TRADE
NSW1,2025-04-09 05:00:00,6303.58,137.72,TRADE
NSW1,2025-04-09 06:00:00,6808.53,176.29,TRADE
NSW1,2025-04-09 07:00:00,7440.75,119.84,TRADE
NSW1,2025-04-09 08:00:00,7162.92,76.8,TRADE
NSW1,2025-04-09 09:00:00,6467.7,35.88,TRADE
NSW1,2025-04-09 10:00:00,5882.6,21.05,TRADE
NSW1,2025-04-09 11:00:00,5613.99,35.88,TRADE
NSW1,2025-04-09 12:00:00,5563.72,36.56,TRADE
NSW1,2025-04-09 13:00:00,5524.03,57.01,TRADE
NSW1,2025-04-09 14:00:00,5802.64,69.8,TRADE
NSW1,2025-04-09 15:00:00,6449.23,107.84,TRADE
NSW1,2025-04-09 16:00:00,7382.18,133.62,TRADE
NSW1,2025-04-09 17:00:00,8485.26,266.81,TRADE
NSW1,2025-04-09 18:00:00,8744.81,499.98,TRADE
NSW1,2025-04-09 19:00:00,8661.47,99.0,TRADE
NSW1,2025-04-09 20:00:00,8129.12,224.97,TRADE
NSW1,2025-04-09 21:00:00,7899.45,159.99,TRADE
NSW1,2025-04-09 22:00:00,7473.25,134.44,TRADE
NSW1,2025-04-09 23:00:00,7265.81,141.1,TRADE
NSW1,2025-04-10 00:00:00,7018.29,130.81,TRADE
NSW1,2025-04-10 01:00:00,6866.36,120.0,TRADE
NSW1,2025-04-10 02:00:00,6442.52,88.89,TRADE
NSW1,2025-04-10 03:00:00,6220.56,88.89,TRADE
NSW1,2025-04-10 04:00:00,6210.9,102.06,TRADE
NSW1,2025-04-10 05:00:00,6293.54,101.08,TRADE
NSW1,2025-04-10 06:00:00,6828.43,125.15,TRADE
NSW1,2025-04-10 07:00:00,7395.24,119.98,TRADE
NSW1,2025-04-10 08:00:00,7151.91,60.02,TRADE
NSW1,2025-04-10 09:00:00,6634.34,76.65,TRADE
NSW1,2025-04-10 10:00:00,6326.74,36.5,TRADE
NSW1,2025-04-10 11:00:00,6052.76,-0.01,TRADE
NSW1,2025-04-10 12:00:00,5945.79,0.0,TRADE
NSW1,2025-04-10 13:00:00,6120.05,-17.5,TRADE
NSW1,2025-04-10 14:00:00,6556.29,36.5,TRADE
NSW1,2025-04-10 15:00:00,6986.31,91.11,TRADE
NSW1,2025-04-10 16:00:00,7582.46,80.01,TRADE
NSW1,2025-04-10 17:00:00,8322.73,181.09,TRADE
NSW1,2025-04-10 18:00:00,8930.11,1077.01,TRADE
NSW1,2025-04-10 19:00:00,8734.46,159.26,TRADE
NSW1,2025-04-10 20:00:00,8286.97,149.99,TRADE
NSW1,2025-04-10 21:00:00,8059.3,134.03,TRADE
NSW1,2025-04-10 22:00:00,7526.91,93.52,TRADE
NSW1,2025-04-10 23:00:00,7307.0,99.84,TRADE
NSW1,2025-04-11 00:00:00,7146.3,116.53,TRADE
NSW1,2025-04-11 01:00:00,6838.5,120.0,TRADE
NSW1,2025-04-11 02:00:00,6559.11,119.79,TRADE
NSW1,2025-04-11 03:00:00,6297.75,108.5,TRADE
NSW1,2025-04-11 04:00:00,6135.34,92.97,TRADE
NSW1,2025-04-11 05:00:00,6345.82,125.73,TRADE
NSW1,2025-04-11 06:00:00,6857.77,161.35,TRADE
NSW1,2025-04-11 07:00:00,7152.68,134.97,TRADE
NSW1,2025-04-11 08:00:00,6894.1,36.41,TRADE
NSW1,2025-04-11 09:00:00,6222.6,-2.0,TRADE
NSW1,2025-04-11 10:00:00,5778.43,-15.7,TRADE
NSW1,2025-04-11 11:00:00,5448.8,-2.0,TRADE
NSW1,2025-04-11 12:00:00,5428.16,-2.0,TRADE
NSW1,2025-04-11 13:00:00,5621.73,2.57,TRADE
NSW1,2025-04-11 14:00:00,6264.74,96.1,TRADE
NSW1,2025-04-11 15:00:00,7187.53,76.8,TRADE
NSW1,2025-04-11 16:00:00,8014.16,144.99,TRADE
NSW1,2025-04-11 17:00:00,8712.78,299.0,TRADE
NSW1,2025-04-11 18:00:00,8872.1,212.7,TRADE
NSW1,2025-04-11 19:00:00,8566.8,132.89,TRADE
NSW1,2025-04-11 20:00:00,8074.47,87.49,TRADE
NSW1,2025-04-11 21:00:00,7761.62,102.82,TRADE
NSW1,2025-04-11 22:00:00,7511.77,98.87,TRADE
NSW1,2025-04-11 23:00:00,7281.28,94.53,TRADE
NSW1,2025-04-12 00:00:00,7090.8,88.89,TRADE
NSW1,2025-04-12 01:00:00,6840.31,88.17,TRADE
NSW1,2025-04-12 02:00:00,6333.39,75.62,TRADE
NSW1,2025-04-12 03:00:00,6258.77,68.09,TRADE
NSW1,2025-04-12 04:00:00,6127.51,76.65,TRADE
NSW1,2025-04-12 05:00:00,6120.72,77.3,TRADE
NSW1,2025-04-12 06:00:00,6348.6,90.97,TRADE
NSW1,2025-04-12 07:00:00,6527.17,80.02,TRADE
NSW1,2025-04-12 08:00:00,6156.0,-8.76,TRADE
NSW1,2025-04-12 09:00:00,5648.77,-14.99,TRADE
NSW1,2025-04-12 10:00:00,5390.05,-14.99,TRADE
NSW1,2025-04-12 11:00:00,5407.98,-14.99,TRADE
NSW1,2025-04-12 12:00:00,5226.28,0.0,TRADE
NSW1,2025-04-12 13:00:00,5151.7,-2.0,TRADE
NSW1,2025-04-12 14:00:00,5557.19,36.5,TRADE
NSW1,2025-04-12 15:00:00,6377.04,79.15,TRADE
NSW1,2025-04-12 16:00:00,7319.33,82.49,TRADE
NSW1,2025-04-12 17:00:00,8137.3,221.82,TRADE
NSW1,2025-04-12 18:00:00,8393.08,279.99,TRADE
NSW1,2025-04-12 19:00:00,8241.71,159.97,TRADE
NSW1,2025-04-12 20:00:00,7819.12,185.9,TRADE
NSW1,2025-04-12 21:00:00,7573.0,149.99,TRADE
NSW1,2025-04-12 22:00:00,7308.24,156.59,TRADE
NSW1,2025-04-12 23:00:00,7111.78,91.28,TRADE
NSW1,2025-04-13 00:00:00,6990.62,80.01,TRADE
NSW1,2025-04-13 01:00:00,6654.11,76.8,TRADE
NSW1,2025-04-13 02:00:00,6317.17,96.99,TRADE
NSW1,2025-04-13 03:00:00,6015.14,97.96,TRADE
NSW1,2025-04-13 04:00:00,6070.08,97.44,TRADE
NSW1,2025-04-13 05:00:00,6052.68,94.88,TRADE
NSW1,2025-04-13 06:00:00,6166.33,78.79,TRADE
NSW1,2025-04-13 07:00:00,6127.59,0.0,TRADE
NSW1,2025-04-13 08:00:00,5811.22,-20.0,TRADE
NSW1,2025-04-13 09:00:00,5304.43,-23.5,TRADE
NSW1,2025-04-13 10:00:00,4964.79,-21.84,TRADE
NSW1,2025-04-13 11:00:00,4610.87,-27.57,TRADE
NSW1,2025-04-13 12:00:00,4664.68,-27.02,TRADE
NSW1,2025-04-13 13:00:00,4688.23,-24.68,TRADE
NSW1,2025-04-13 14:00:00,5297.46,-22.0,TRADE
NSW1,2025-04-13 15:00:00,6030.76,10.54,TRADE
NSW1,2025-04-13 16:00:00,7069.4,107.79,TRADE
NSW1,2025-04-13 17:00:00,8116.16,230.29,TRADE
NSW1,2025-04-13 18:00:00,8510.61,218.0,TRADE
NSW1,2025-04-13 19:00:00,8298.09,159.99,TRADE
NSW1,2025-04-13 20:00:00,7883.04,156.03,TRADE
NSW1,2025-04-13 21:00:00,7668.15,148.78,TRADE
NSW1,2025-04-13 22:00:00,7351.56,150.14,TRADE
NSW1,2025-04-13 23:00:00,7155.33,148.96,TRADE
NSW1,2025-04-14 00:00:00,6893.37,158.72,TRADE
NSW1,2025-04-14 01:00:00,6604.95,121.21,TRADE
NSW1,2025-04-14 02:00:00,6305.37,117.32,TRADE
NSW1,2025-04-14 03:00:00,6100.43,109.57,TRADE
NSW1,2025-04-14 04:00:00,6106.73,106.17,TRADE
NSW1,2025-04-14 05:00:00,6297.55,113.63,TRADE
NSW1,2025-04-14 06:00:00,6627.27,119.98,TRADE
NSW1,2025-04-14 07:00:00,7089.11,118.53,TRADE
NSW1,2025-04-14 08:00:00,6909.21,-22.0,TRADE
NSW1,2025-04-14 09:00:00,6333.21,0.01,TRADE
NSW1,2025-04-14 10:00:00,6046.53,0.01,TRADE
NSW1,2025-04-14 11:00:00,5663.17,8.35,TRADE
NSW1,2025-04-14 12:00:00,5450.46,29.0,TRADE
NSW1,2025-04-14 13:00:00,5641.74,21.66,TRADE
NSW1,2025-04-14 14:00:00,6513.83,36.5,TRADE
NSW1,2025-04-14 15:00:00,7222.06,55.49,TRADE
NSW1,2025-04-14 16:00:00,7909.61,94.85,TRADE
NSW1,2025-04-14 17:00:00,8741.57,159.99,TRADE
NSW1,2025-04-14 18:00:00,9079.3,285.4,TRADE
